study_id	chromosome	start	end	mcj_s	mcj_e	class_s	svclass_s	svname_s	svf_s	svlen_s	leftcn_s	rightcn_s	class_e	svclass_e	svname_e	svf_e	svlen_e	leftcn_e	rightcn_e	mech_s	mech_e	mech_c
DN15052	17	42266485	42275304	baseline	baseline	INV	t2tINV	gridss254bb_3107o	39	2007309	1.8798	8.3981	INV	h2hINV	gridss254ff_1482o	41	3494284	8.3981	2.4248	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	42278345	42351884	baseline	baseline	DUP	DUP	gridss254bf_930o	25	3544234	2.4248	7.8867	DUP	DUP	gridss254bf_387o	47	4145304	7.8867	1.708	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	42396116	42963112	baseline	baseline	INV	t2tINV	gridss254bb_3171o	105	28241864	1.708	19.8216	INV	h2hINV	gridss254ff_1137o	118	4963928	19.8216	2.1782	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	43240904	43460640	baseline	baseline	INV	t2tINV	gridss254bb_3705o	114	9319346	2.1782	20.0182	DUP	DUP	gridss252bf_575o	116	22331940	20.0182	2.2902	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	43759010	43915393	baseline	baseline	DUP	DUP	gridss254bf_1183o	164	6425718	2.2902	27.4518	DEL	DEL	gridss254fb_7871o	127	19502636	27.4518	2.2841	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	44273795	44335990	baseline	baseline	INV	t2tINV	gridss254bb_3107o	39	2007309	2.2841	13.5689	DEL	DEL	gridss254fb_8272o	39	30012313	13.5689	2.2484	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	45301270	45344166	baseline	baseline	DUP	DUP	gridss254bf_1353o	27	29916429	2.2484	8.534	DEL	DEL	gridss254fb_8927o	40	29595195	8.534	2.4024	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	45550265	45730054	baseline	baseline	INV	t2tINV	gridss254bb_4643o	179	29607039	2.4024	33.0134	INV	h2hINV	gridss254ff_4743o	142	17895371	28.2831	2.3735	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	45813992	45822579	baseline	baseline	DUP	DUP	gridss254bf_1449o	45	24006718	2.3735	8.6158	DUP	DUP	gridss254bf_930o	25	3544234	8.6158	2.1941	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	46116085	46131252	baseline	baseline	INV	t2tINV	gridss255bb_127o	116	3166260	2.1941	18.2918	DEL	DEL	gridss255fb_227o	94	31623758	18.2918	2.2369	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	49282346	49310349	baseline	baseline	INV	t2tINV	gridss255bb_127o	116	3166260	2.2043	17.7313	INV	h2hINV	gridss254ff_3021o	63	7292611	12.1028	2.2961	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	49703278	50112371	baseline	no	INV	t2tINV	gridss253bb_3690o	71	14247667	2.2961	20.6928	DEL	DEL	gridss255fb_3785o	117	24176603	20.6928	4.8843	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
DN15052	17	50113363	50184728	no	baseline	DUP	DUP	gridss255bf_537o	152	26491691	4.8843	27.1618	DUP	DUP	gridss254bf_1183o	164	6425718	27.1618	2.2515	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	50977124	50987582	baseline	baseline	DEL	DEL	gridss255fb_2780o	36	1701620	2.2515	6.594	DUP	DUP	gridss254bf_845o	15	9200367	6.594	2.2168	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	51266141	51334805	baseline	baseline	DUP	DUP	gridss255bf_645o	15	8219689	2.2168	6.1916	INV	h2hINV	gridss255ff_1259o	21	2266918	6.0345	2.1826	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	51685035	52126794	baseline	baseline	INV	t2tINV	gridss254bb_1140o	69	13685431	2.1826	12.4994	SGL	no	no	NA	NA	8.3661	2.1681	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
DN15052	17	52560250	52568789	baseline	baseline	INV	t2tINV	gridss254bb_3705o	114	9319346	2.1681	21.5189	INV	h2hINV	gridss254ff_3093o	137	10360267	21.5189	2.2087	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	62246231	62302407	baseline	baseline	DUP	DUP	gridss256bf_788o	30	9734180	2.428	11.8995	DUP	DUP	gridss254bf_645o	120	22301084	18.7304	2.2612	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	62308040	62380312	baseline	baseline	DUP	DUP	gridss256bf_802o	32	9143311	2.2612	8.6455	INV	h2hINV	gridss256ff_2504o	29	11904041	8.6455	2.2554	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	63317086	63415366	baseline	baseline	DEL	DEL	gridss252fb_4075o	110	42171825	2.2554	20.8149	INV	h2hINV	gridss256ff_2907o	103	10874545	20.8149	2.194	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	63418029	63625425	baseline	baseline	DEL	DEL	gridss254fb_7871o	127	19502636	2.194	27.7363	INV	h2hINV	gridss254ff_4743o	142	17895371	27.7363	2.2467	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	65489282	65777353	baseline	baseline	DUP	DUP	gridss256bf_1250o	25	10388308	2.2467	6.0678	INV	h2hINV	gridss256ff_3981o	26	14857921	6.0678	2.201	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	65777908	65819552	baseline	baseline	INV	t2tINV	gridss254bb_941o	NA	28003479	2.201	7.7413	INV	h2hINV	gridss256ff_4009o	27	14144332	7.7413	2.1668	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	66713414	66961527	baseline	baseline+1	DUP	DUP	gridss257bf_113o	82	11036631	2.1668	12.7113	INV	h2hINV	gridss254ff_1197o	66	28901254	12.7113	2.8966	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	66963007	66976511	baseline+1	below_baseline	INV	t2tINV	gridss252bb_729o	85	49154335	2.8966	14.9284	DEL	DEL	gridss257fb_1073o	56	600516	14.9284	0.8721	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	66979057	67564579	below_baseline	baseline	INV	t2tINV	gridss257bb_490o	25	829529	0.8721	8.2067	INV	h2hINV	gridss257ff_878o	115	12814066	18.3578	2.2053	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	67568953	67573534	baseline	baseline	DEL	DEL	gridss252fb_3333o	23	47461095	2.2053	6.4259	INV	h2hINV	gridss252ff_1087o	14	49044925	6.4259	1.9149	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	67577027	67741639	baseline	baseline	DEL	DEL	gridss257fb_1073o	56	600516	1.9149	14.7491	DEL	DEL	gridss257fb_2114o	73	862147	14.7491	2.1589	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	67808587	68602708	baseline	no	INV	t2tINV	gridss257bb_490o	25	829529	2.1589	8.4551	SGL	no	no	NA	NA	11.8735	3.6868	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
DN15052	17	68603786	69230440	no	baseline	DEL	DEL	gridss257fb_2114o	73	862147	3.6868	14.6019	SGL	no	no	NA	NA	8.4789	2.1955	not_analyzed	no_supporting_sv	intrachromosomal_complex
DN15052	17	69267625	69403124	baseline	baseline	INV	t2tINV	gridss257bb_1992o	41	4709303	2.1955	8.552	SGL	no	no	NA	NA	8.552	2.2277	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
DN15052	17	69800515	69820710	baseline	baseline	INV	t2tINV	gridss254bb_1853o	42	30180384	2.2277	9.1302	DUP	DUP	gridss254bf_1449o	45	24006718	9.1302	2.3319	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	70637000	70647577	baseline	baseline	DEL	DEL	gridss254fb_5832o	108	28458821	2.3319	9.4599	INV	h2hINV	gridss257ff_2486o	104	9546	20.4577	2.2553	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	71290643	71451351	baseline	baseline	DEL	DEL	gridss254fb_3454o	44	31776096	2.2553	8.1307	DUP	DUP	gridss256bf_802o	32	9143311	8.1307	2.4856	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	71899618	71980411	baseline	baseline	DEL	DEL	gridss254fb_1916o	80	34112607	2.4856	16.7973	DUP	DUP	gridss256bf_788o	30	9734180	16.7973	2.2544	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	73428629	73743352	baseline	baseline	DEL	DEL	gridss255fb_4915o	25	22099599	2.2544	6.0568	DUP	DUP	gridss253bf_473o	NA	44229534	6.0568	2.0415	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	73976928	74284354	baseline	baseline	INV	t2tINV	gridss257bb_1992o	41	4709303	2.0415	8.2114	INV	h2hINV	gridss256ff_2504o	29	11904041	8.2114	2.3512	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	74348303	74939402	baseline	baseline	DEL	DEL	gridss254fb_8272o	39	30012313	1.9483	7.9576	INV	h2hINV	gridss257ff_4336o	39	26	4.6918	2.1178	intrachromosomal_complex	fold_back_inversion	fold_back_inversion
DN15052	17	75157305	75720143	baseline	baseline+1	INV	t2tINV	gridss254bb_4643o	179	29607039	2.1178	34.9918	INV	h2hINV	gridss254ff_550o	34	38357827	8.6048	2.5986	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	75765596	75877590	baseline+1	baseline	INV	t2tINV	gridss254bb_788o	23	38156866	2.5986	6.3418	DUP	DUP	gridss256bf_1250o	25	10388308	6.3418	2.2186	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	76353607	76605054	baseline	baseline	INV	t2tINV	gridss258bb_191o	71	4028695	2.2186	13.7458	DUP	DUP	gridss255bf_537o	152	26491691	26.1789	2.3335	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	77430643	77750045	baseline	baseline	INV	t2tINV	gridss254bb_2013o	59	37620502	2.3335	12.5316	DUP	DUP	gridss257bf_113o	82	11036631	12.5316	2.4389	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	77755010	77854116	baseline	baseline	DEL	DEL	gridss255fb_227o	94	31623758	2.4389	18.6876	INV	h2hINV	gridss254ff_2184o	98	37793374	18.6876	2.3321	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	77941069	78073369	baseline	baseline	INV	t2tINV	gridss254bb_1914o	115	38259235	2.3321	20.0935	DUP	DUP	gridss254bf_310o	109	40282768	20.0935	2.2751	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	79861087	79963884	baseline	baseline	INV	t2tINV	gridss254bb_1461o	30	41109204	2.2751	8.0499	INV	h2hINV	gridss256ff_4009o	27	14144332	8.0499	2.1488	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	80312227	80378646	baseline	baseline	DEL	DEL	gridss254fb_3875o	87	40506274	2.1488	18.0723	INV	h2hINV	gridss257ff_878o	115	12814066	18.0723	1.6314	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	17	80382302	80881546	baseline	baseline	INV	t2tINV	gridss258bb_191o	71	4028695	1.6314	13.7432	INV	h2hINV	gridss254ff_2088o	60	40987833	15.9037	2.3666	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
DN15052	20	49021532	50206645	no	no	BND	TRA	gridss206bb_4433o	9	NA	8.1793	9.7468	BND	TRA	gridss174ff_3702o	14	NA	11.2506	7.7799	not_analyzed	not_analyzed	excluded
DN15052	20	50415001	51911082	no	no	NONE	no	no	NA	NA	7.7799	10.0143	INV	h2hINV	gridss277ff_2335o	10	365616	10.0143	8.7468	not_analyzed	not_analyzed	excluded
DN15052	20	58155364	58198672	no	no	INV	t2tINV	gridss278bb_609o	14	461	6.7698	9.3668	BND	TRA	gridss205ff_2383o	16	NA	9.3668	7.2163	not_analyzed	not_analyzed	excluded
DN15052	20	58841374	58974546	no	no	BND	TRA	gridss205bb_1901o	11	NA	7.2163	9.6089	BND	TRA	gridss205bf_1431o	17	NA	9.6089	7.5466	not_analyzed	not_analyzed	excluded
PD9582	11	66086385	66395233	baseline	no	BND	no	no	NA	NA	2.0917	7.4052	BND	TRA	gridss188ff_4551o	9	NA	7.6521	5.5557	no_supporting_sv	not_analyzed	intrachromosomal_complex
PD9582	11	66752320	67761720	no	no	INV	t2tINV	gridss188bb_5235o	13	13663	5.7775	6.6032	BND	TRA	gridss188fb_10941o	14	NA	6.5779	5.3192	not_analyzed	not_analyzed	excluded
PD9582	11	68286617	68318263	no	no	BND	TRA	gridss188bf_5561o	14	NA	5.3192	6.8564	DEL	DEL	gridss188fb_12101o	18	977	6.8564	4.8851	not_analyzed	not_analyzed	excluded
PD9582	11	68319240	70380969	no	no	DEL	DEL	gridss188fb_12101o	18	977	4.8851	6.4594	BND	TRA	gridss188fb_17248o	27	NA	7.2835	5.9195	not_analyzed	not_analyzed	excluded
PD9582	11	70467732	70471993	no	no	BND	TRA	gridss188bb_10388o	9	NA	5.9195	6.8771	BND	TRA	gridss188ff_10054o	12	NA	6.8771	5.9897	not_analyzed	not_analyzed	excluded
PD9582	12	24079215	24088208	below_baseline	below_baseline	BND	TRA	gridss188fb_7453o	785	NA	5.1658	51.1769	BND	TRA	gridss197ff_8489o	832	NA	51.1769	5.1253	translocation	translocation	translocation
PD9582	12	24100770	27203514	below_baseline	no	BND	TRA	gridss188bb_4343o	761	NA	5.1253	50.7044	DEL	DEL	gridss198fb_3484o	482	791111	39.8637	13.547	translocation	not_analyzed	translocation
PD9582	12	27443565	27446354	no	no	BND	TRA	gridss198bf_1520o	72	NA	13.9472	19.4669	BND	TRA	gridss198ff_3192o	70	NA	19.4669	13.2397	not_analyzed	not_analyzed	excluded
PD9582	12	27874942	28707718	no	baseline	BND	TRA	gridss198bb_3901o	231	NA	12.1586	26.4872	DEL	DEL	gridss198fb_10256o	1187	1587213	72.5527	6.2746	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD9582	12	30294931	31083978	baseline	baseline	DEL	DEL	gridss198fb_10256o	1187	1587213	5.9081	75.3296	BND	TRA	gridss198fb_17883o	1180	NA	66.984	5.7422	intrachromosomal_complex	translocation	translocation
PD9582	15	72064660	72497917	baseline+1	baseline+1	DUP	DUP	gridss238bf_1012o	1335	27519482	4.0461	77.0207	BND	TRA	gridss197ff_8489o	832	NA	53.5987	3.9818	intrachromosomal_complex	translocation	translocation
PD9582	15	98184187	99584142	no	no	BND	TRA	gridss197fb_19001o	56	NA	5.6493	24.5681	DUP	DUP	gridss238bf_1012o	1335	27519482	81.8582	6.6784	not_analyzed	not_analyzed	excluded
PD9582	17	19921001	21156505	no	no	NONE	no	no	NA	NA	5.2197	13.4352	BND	TRA	gridss190bf_1089o	71	NA	16.4138	7.5602	not_analyzed	not_analyzed	excluded
PD9582	17	21308881	22094452	no	no	DUP	DUP	gridss252bf_2485o	18	38404461	7.254	11.8039	BND	TRA	gridss252ff_4778o	25	NA	9.5204	5.8079	not_analyzed	not_analyzed	excluded
PD9582	17	23763006	27970000	no	baseline	CENTROMERE	no	no	NA	NA	5.5171	6.7928	NONE	no	no	NA	NA	9.6379	2.0349	not_analyzed	no_supporting_sv	intrachromosomal_complex
PD9582	17	47081487	55419417	baseline+1	no	INV	h2hINV	gridss255ff_1108o	14	18302180	2.6172	10.2214	INV	t2tINV	gridss255bb_13416o	67	3090059	11.7967	15.6007	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD9582	17	55917001	55990000	no	no	NONE	no	no	NA	NA	5.6232	10.2563	NONE	no	no	NA	NA	10.2563	5.2743	not_analyzed	not_analyzed	excluded
PD9582	17	56044830	58309000	no	baseline+1	DEL	DEL	gridss253fb_838o	112	29942045	5.2743	11.0065	NONE	no	no	NA	NA	9.0008	3.0301	not_analyzed	no_supporting_sv	intrachromosomal_complex
PD9582	17	58942780	59059140	baseline+1	no	INV	t2tINV	gridss255bb_7790o	83	9305004	3.0301	9.0382	DEL	no	no	NA	NA	9.0382	4.5497	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD9582	17	60086001	62317000	no	no	NONE	no	no	NA	NA	5.7406	7.8311	NONE	no	no	NA	NA	7.3729	5.9446	not_analyzed	not_analyzed	excluded
PD9582	17	62653748	66282000	no	no	DEL	no	no	NA	NA	5.9446	11.9483	NONE	no	no	NA	NA	9.7765	4.2853	not_analyzed	not_analyzed	excluded
PD9582	17	69157001	73484412	no	no	NONE	no	no	NA	NA	4.6097	7.5921	BND	TRA	gridss257bf_3179o	47	NA	6.1448	8.6374	not_analyzed	not_analyzed	excluded
PD9582	17	77059001	77891056	no	baseline+1	NONE	no	no	NA	NA	5.7926	10.6537	DUP	DUP	gridss252bf_3206o	11	52327021	13.4424	3.2372	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD9582	18	59299747	59454129	no	no	BND	TRA	gridss255bb_12463o	26	NA	4.7334	6.2452	BND	TRA	gridss253bf_604o	12	NA	6.2452	5.5312	not_analyzed	not_analyzed	excluded
PD9582	18	73838001	73941000	baseline+1	baseline+1	NONE	no	no	NA	NA	2.7648	7.5225	NONE	no	no	NA	NA	7.5225	3.0626	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD8979	4	117822433	117826122	baseline	no	DUP	DUP	gridss80bf_8542o	40	5065	3.0667	9.5106	BND	TRA	gridss80fb_15046o	27	NA	9.5106	6.7314	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD8979	4	133638878	133668560	no	no	BND	TRA	gridss82bf_4216o	21	NA	6.0031	10.1092	DEL	DEL	gridss82fb_7429o	26	11035558	10.1092	6.9903	not_analyzed	not_analyzed	excluded
PD8979	4	134063534	134089984	no	no	DUP	DUP	gridss82bf_4636o	11	941919	7.9901	11.4913	SGL	no	no	NA	NA	11.4913	7.2866	not_analyzed	not_analyzed	excluded
PD8979	4	134116399	134220000	no	no	INV	t2tINV	gridss82bb_5397o	37	9232393	5.8156	9.3527	NONE	no	no	NA	NA	9.3527	6.6183	not_analyzed	not_analyzed	excluded
PD8979	4	134579338	134588068	no	no	BND	TRA	gridss82bb_5865o	28	NA	6.7712	9.7207	BND	TRA	gridss82fb_9023o	34	NA	9.7207	6.5266	not_analyzed	not_analyzed	excluded
PD8979	4	142740378	143163002	no	no	DUP	DUP	gridss83bf_4193o	24	1963443	8.5391	10.0034	INV	h2hINV	gridss82ff_6248o	12	8157956	9.4633	8.7658	not_analyzed	not_analyzed	excluded
PD8979	4	143163025	144703821	no	no	DUP	DUP	gridss83bf_4627o	14	3444497	8.7658	10.6574	DUP	DUP	gridss83bf_4193o	24	1963443	10.1573	7.0282	not_analyzed	not_analyzed	excluded
PD8979	4	145023104	145491572	no	no	BND	TRA	gridss83bf_6639o	13	NA	8.9569	10.2687	INV	h2hINV	gridss82ff_5478o	32	11236704	10.2687	6.6385	not_analyzed	not_analyzed	excluded
PD8979	4	146907209	149300467	no	no	BND	TRA	gridss83bb_9523o	23	NA	7.306	11.6982	BND	TRA	gridss84ff_686o	31	NA	10.8823	5.4112	not_analyzed	not_analyzed	excluded
PD8979	5	2450015	3230173	below_baseline	below_baseline	INV	t2tINV	gridss88bb_4435o	182	5029962	2.1859	21.7242	INV	h2hINV	gridss88ff_5496o	158	4188006	19.9404	1.9335	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD8979	5	3473975	3494454	below_baseline	no	INV	t2tINV	gridss88bb_6009o	106	6375373	1.9335	12.2018	DEL	DEL	gridss88fb_10362o	41	4351055	12.2018	8.4353	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD8979	5	4612380	4741591	no	no	DUP	DUP	gridss88bf_6483o	44	3495662	8.0004	13.4189	INV	h2hINV	gridss88ff_6990o	33	3274342	13.7903	6.3621	not_analyzed	not_analyzed	excluded
PD8979	5	4935880	4940762	below_baseline	no	DEL	DEL	gridss88fb_11717o	59	560592	1.8849	9.3402	DUP	DUP	gridss88bf_6623o	35	180157	9.3402	5.3877	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD8979	5	4941562	5131696	no	no	INV	t2tINV	gridss88bb_7355o	33	2234041	5.3877	10.3716	INV	h2hINV	gridss88ff_7388o	10	9	20.5269	7.1948	not_analyzed	not_analyzed	excluded
PD8979	5	7175603	7256072	below_baseline	no	INV	t2tINV	gridss88bb_7355o	33	2234041	2.2724	9.3506	DEL	DEL	gridss88fb_16390o	9	79171	9.3506	8.4346	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD8979	5	7267835	7746666	no	no	INV	t2tINV	gridss88bb_9449o	48	604755	8.4346	14.1201	INV	h2hINV	gridss89ff_673o	174	14723326	26.4818	6.7197	not_analyzed	not_analyzed	excluded
PD8979	5	7750402	7782316	no	no	INV	t2tINV	gridss88bb_7555o	42	2620918	6.7197	13.5516	INV	h2hINV	gridss89ff_723o	48	1353222	13.5516	8.1462	not_analyzed	not_analyzed	excluded
PD8979	5	7783151	7842013	no	no	DUP	DUP	gridss89bf_699o	37	317698	8.1462	11.6128	DEL	DEL	gridss89fb_1315o	35	442615	11.6128	8.3439	not_analyzed	not_analyzed	excluded
PD8979	5	7845509	8015933	no	no	DEL	DEL	gridss88fb_10362o	41	4351055	8.3439	14.9615	INV	h2hINV	gridss88ff_6990o	33	3274342	12.3574	5.492	not_analyzed	not_analyzed	excluded
PD8979	5	8034730	8227279	no	baseline	INV	t2tINV	gridss89bb_1052o	79	2337	5.492	14.9521	INV	h2hINV	gridss89ff_1383o	153	1335714	18.282	2.8213	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD8979	5	8477471	8534917	no	no	BND	TRA	gridss89bf_1526o	21	NA	7.3482	11.5083	DEL	DEL	gridss89fb_2726o	18	10140	11.5083	6.1844	not_analyzed	not_analyzed	excluded
PD8979	5	8545057	9562993	no	below_baseline	DEL	DEL	gridss89fb_2726o	18	10140	6.1844	11.5722	INV	h2hINV	gridss89ff_1383o	153	1335714	16.4166	2.0875	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD8979	5	9849348	9906590	below_baseline	no	INV	t2tINV	gridss88bb_6009o	106	6375373	2.0875	13.7896	INV	h2hINV	gridss89ff_2261o	50	920405	13.7896	7.7035	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD8979	5	10108206	10112358	no	no	INV	t2tINV	gridss89bb_3692o	14	7195495	7.7035	10.6038	INV	h2hINV	gridss88ff_9308o	14	2748501	10.6038	7.2891	not_analyzed	not_analyzed	excluded
PD8979	5	10408001	10707465	no	no	NONE	no	no	NA	NA	7.2891	9.0839	DUP	DUP	gridss89bf_4151o	9	1627670	9.0839	8.9237	not_analyzed	not_analyzed	excluded
PD8979	5	12335137	12391816	no	no	DUP	DUP	gridss89bf_4151o	9	1627670	8.9237	9.0951	INV	h2hINV	gridss89ff_6549o	6	281	9.0951	8.3046	not_analyzed	not_analyzed	excluded
PD8979	5	13192020	13202848	no	no	DUP	DUP	gridss89bf_6581o	8	10822136	8.5899	9.5405	BND	TRA	gridss89ff_7427o	10	NA	9.227	7.887	not_analyzed	not_analyzed	excluded
PD8979	5	13522422	13553125	no	no	DEL	DEL	gridss89fb_3945o	9	4389307	7.887	9.4778	BND	TRA	gridss89ff_7814o	10	NA	9.4778	8.9549	not_analyzed	not_analyzed	excluded
PD8979	5	13828374	14809602	no	no	BND	TRA	gridss81bb_899o	16	NA	8.9549	11.453	DEL	DEL	gridss89fb_15313o	12	7073608	10.6833	7.7747	not_analyzed	not_analyzed	excluded
PD8979	5	14959864	15042499	no	no	BND	TRA	gridss89ff_9772h	9	NA	7.7747	9.147	BND	TRA	gridss80ff_9674o	36	NA	11.9529	8.9711	not_analyzed	not_analyzed	excluded
PD8979	5	15646868	16188000	no	no	BND	TRA	gridss89bb_10485o	6	NA	8.9711	9.8557	NONE	no	no	NA	NA	9.0348	7.2344	not_analyzed	not_analyzed	excluded
PD8979	5	17222116	17235086	no	no	INV	no	no	NA	NA	11.1228	10.2084	DEL	DEL	gridss89fb_20211o	19	5036364	10.2084	6.5409	not_analyzed	not_analyzed	excluded
PD8979	5	18077351	19067484	no	no	DUP	DUP	gridss90bf_602o	9	8042476	8.4861	9.7478	DUP	DUP	gridss89bf_11523o	10	1781695	9.7478	6.7596	not_analyzed	not_analyzed	excluded
PD8979	5	19799241	19808396	no	no	INV	t2tINV	gridss90bb_2610o	268	824	6.7596	37.0403	DEL	DEL	gridss90fb_4426o	467	18200	67.321	5.7871	not_analyzed	not_analyzed	excluded
PD8979	5	19826596	22469992	no	below_baseline	DEL	DEL	gridss90fb_4426o	467	18200	5.7871	68.4604	INV	h2hINV	gridss89ff_673o	174	14723326	19.444	1.8172	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
